Commodity,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,zero_count
Smooth Gourd,23.181818181818183,27.4,28.642857142857142,31.1,43.05882352941177,80.0,75.0,0.0,115.0,92.27272727272727,64.67391304347827,39.56521739130435,29.125,26.266666666666666,19.4,37.892857142857146,49.54545454545455,55.595238095238095,0.0,92.5,91.84210526315789,62.88461538461539,61.3,22.948275862068964,29.8,36.62903225806452,35.854838709677416,32.142857142857146,39.766666666666666,42.0,0.0,0.0,73.39285714285714,72.27272727272727,88.05555555555556,60.0,34.516666666666666,47.95161290322581,48.854838709677416,46.3,48.229166666666664,66.66666666666667,0.0,0.0,0.0,0.0,78.625,43.833333333333336,36.083333333333336,43.70967741935484,45.96774193548387,37.672413793103445,41.785714285714285,0.0,0.0,0.0,0.0,0.0,71.875,48.17741935483871,50.75,50.08064516129032,43.11290322580645,40.22222222222222,44.404761904761905,57.04545454545455,0.0,0.0,0.0,0.0,91.44736842105263,46.29032258064516,44.0,68.46774193548387,31.85483870967742,47.8448275862069,0.0,0.0,0.0,0.0,0.0,88.39285714285714,39.895833333333336,29.112903225806452,25.0,53.416666666666664,30.322580645161292,34.05172413793103,71.75,59.732142857142854,72.375,155.0,0.0,116.15384615384616,74.58333333333333,34.375,23
Snake Gourd,31.954545454545453,31.02,28.5,24.82,24.772727272727273,0.0,195.0,0.0,67.5,66.38888888888889,58.25,53.80434782608695,38.229166666666664,24.56451612903226,22.816666666666666,33.145833333333336,34.416666666666664,0.0,42.5,0.0,0.0,47.5,74.375,28.884615384615383,24.683333333333334,25.983870967741936,19.419354838709676,26.066666666666666,27.61111111111111,0.0,0.0,0.0,0.0,0.0,0.0,57.794117647058826,26.233333333333334,26.43103448275862,34.645161290322584,33.214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.02173913043478,34.583333333333336,30.080645161290324,34.91935483870968,37.37931034482759,37.5,0.0,0.0,0.0,0.0,0.0,67.5,42.903225806451616,37.666666666666664,37.5,42.833333333333336,40.9375,0.0,0.0,0.0,0.0,0.0,0.0,55.0,48.54838709677419,38.666666666666664,44.910714285714285,31.0,29.464285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.314814814814813,20.083333333333332,40.166666666666664,39.83870967741935,41.15384615384615,47.30769230769231,38.0,0.0,0.0,0.0,0.0,56.666666666666664,31.923076923076923,40
Soyabean Green,52.72727272727273,51.208333333333336,50.11904761904762,48.44,46.42857142857143,52.5,0.0,0.0,0.0,0.0,0.0,115.0,63.75,49.46774193548387,49.13793103448276,47.517857142857146,45.68181818181818,48.25,0.0,155.0,0.0,0.0,0.0,0.0,53.2037037037037,53.08064516129032,63.0,53.44642857142857,48.86363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,104.5,65.12903225806451,62.45,64.03846153846153,64.6875,0.0,0.0,0.0,0.0,0.0,0.0,67.91666666666667,56.693548387096776,67.90322580645162,53.482142857142854,58.81578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.69444444444444,71.53225806451613,82.25806451612904,74.08333333333333,62.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9,86.83333333333333,104.4047619047619,81.17647058823529,70.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,70.71428571428571,84.91666666666667,85.91666666666667,80.58333333333333,71.58333333333333,65.1,85.0,0.0,0.0,0.0,0.0,0.0,133.33333333333334,48
Spinach Leaf,46.13636363636363,37.9,51.904761904761905,48.7,36.94444444444444,52.916666666666664,36.9375,40.0,32.72727272727273,33.45454545454545,53.80434782608695,68.04347826086956,57.8,58.62903225806452,58.333333333333336,57.870370370370374,69.52380952380952,63.9,49.833333333333336,43.888888888888886,35.1,40.38461538461539,48.392857142857146,43.083333333333336,53.583333333333336,55.806451612903224,55.806451612903224,62.5,66.12903225806451,62.0,56.45161290322581,55.403225806451616,53.30357142857143,40.08620689655172,61.37931034482759,74.11290322580645,56.333333333333336,47.016129032258064,77.66129032258064,72.5,62.5,61.833333333333336,53.46774193548387,30.56451612903226,33.05555555555556,33.189655172413794,42.5,50.333333333333336,52.5,56.61290322580645,57.5,57.5,60.16129032258065,87.5,58.541666666666664,51.916666666666664,47.857142857142854,50.333333333333336,89.16666666666667,87.41935483870968,63.833333333333336,70.88709677419355,99.91666666666667,102.41666666666667,80.16129032258064,58.416666666666664,58.54838709677419,91.45161290322581,47.142857142857146,41.333333333333336,58.416666666666664,64.03225806451613,47.416666666666664,71.53225806451613,75.7258064516129,86.85185185185185,134.31034482758622,104.66666666666667,95.0,75.48387096774194,30.689655172413794,28.88888888888889,37.06521739130435,41.854838709677416,24.333333333333332,60.86206896551724,81.33333333333333,66.66666666666667,112.93103448275862,96.5,94.03225806451613,57.41935483870968,48.125,63.666666666666664,80.16666666666667,56.53846153846154,0
Squash(Long),20.59090909090909,35.36,35.166666666666664,24.3,24.51851851851852,39.85,33.916666666666664,18.166666666666668,20.0,18.238095238095237,18.130434782608695,27.782608695652176,29.9,46.482142857142854,33.2,31.642857142857142,31.325,37.714285714285715,23.383333333333333,17.589285714285715,26.24,17.77777777777778,16.982142857142858,9.366666666666667,27.5,40.29032258064516,34.306451612903224,33.916666666666664,31.0,23.85,34.983870967741936,44.435483870967744,41.60344827586207,30.0,40.61666666666667,49.70967741935484,30.466666666666665,47.291666666666664,41.82142857142857,42.266666666666666,35.53225806451613,37.68333333333333,28.70967741935484,15.758064516129032,14.25925925925926,23.448275862068964,27.9,24.066666666666666,27.433333333333334,42.17741935483871,54.75806451612903,31.689655172413794,40.483870967741936,47.166666666666664,36.666666666666664,46.98275862068966,53.892857142857146,56.0,41.9,20.596774193548388,29.65,44.75806451612903,48.18333333333333,36.0,35.37096774193548,30.133333333333333,33.95161290322581,42.25806451612903,42.410714285714285,30.916666666666668,28.5,33.79032258064516,36.666666666666664,0.0,0.0,0.0,0.0,47.5,26.75925925925926,27.903225806451612,20.0,23.482142857142858,18.636363636363637,14.629032258064516,16.346153846153847,0.0,0.0,51.25,44.285714285714285,48.020833333333336,20.29032258064516,22.903225806451612,32.94642857142857,34.5,58.45238095238095,30.0,6
Sugarbeet,38.40909090909091,55.6,69.04761904761905,55.8,62.2,79.86842105263158,85.1086956521739,86.875,62.27272727272727,62.84090909090909,56.70454545454545,53.63636363636363,55.5,64.61538461538461,64.65517241379311,65.55555555555556,65.71428571428571,95.0,72.23214285714286,66.33928571428571,57.9,51.53703703703704,52.72222222222222,52.0,54.083333333333336,54.67741935483871,55.403225806451616,63.416666666666664,62.5,62.758620689655174,68.87096774193549,58.62903225806452,55.0,56.12068965517241,59.583333333333336,71.5,64.08333333333333,62.82258064516129,88.38709677419355,91.16666666666667,155.27777777777777,0.0,95.0,95.3225806451613,83.51851851851852,65.0,64.41666666666667,65.0,65.0,58.54838709677419,58.225806451612904,75.0,75.0,75.16666666666667,75.0,74.33333333333333,65.35714285714286,65.08333333333333,62.333333333333336,61.935483870967744,74.91666666666667,75.0,74.66666666666667,75.0,75.0,75.0,75.0,75.0,69.28571428571429,62.666666666666664,55.5,73.38709677419355,75.33333333333333,77.90322580645162,85.0,85.35714285714286,85.0,85.0,85.0,76.61290322580645,75.0,64.3103448275862,63.69565217391305,55.16129032258065,55.0,55.370370370370374,51.71875,55.0,65.71428571428571,96.29629629629629,91.45161290322581,76.29032258064517,75.71428571428571,74.65517241379311,74.66666666666667,71.92307692307692,1
Sweet Orange,95.9090909090909,91.6,85.375,84.2,77.6923076923077,77.71739130434783,90.41666666666667,86.25,81.66666666666667,73.63636363636364,81.19565217391305,93.3695652173913,106.73913043478261,119.83870967741936,92.93103448275862,85.89285714285714,79.125,85.91666666666667,85.5,84.28571428571429,75.7,74.61538461538461,79.73214285714286,92.25,97.41666666666667,95.3225806451613,93.57142857142857,96.03448275862068,93.0,83.0,94.35483870967742,86.41666666666667,93.53448275862068,97.93103448275862,111.66666666666667,148.5483870967742,154.83333333333334,135.0,100.16129032258064,119.83333333333333,103.30645161290323,88.58333333333333,105.16129032258064,105.80645161290323,105.0,105.0,104.83333333333333,105.0,109.33333333333333,115.64516129032258,121.7741935483871,112.93103448275862,62.82258064516129,84.0,92.5,95.34482758620689,95.0,108.53448275862068,141.33333333333334,155.32258064516128,155.33333333333334,155.32258064516128,140.80645161290323,125.0,101.85483870967742,83.33333333333333,96.29032258064517,105.80645161290323,111.78571428571429,115.0,112.33333333333333,121.0,128.16666666666666,189.03225806451613,162.74193548387098,136.83333333333334,132.74193548387098,123.33333333333333,145.0,143.9516129032258,146.0344827586207,148.0,0.0,0.0,0.0,0.0,150.0,105.52631578947368,119.33333333333333,157.83333333333334,154.03225806451613,154.67741935483872,153.21428571428572,177.16666666666666,194.16666666666666,218.33333333333334,4
Sword Bean,0.0,0.0,0.0,93.33333333333333,71.19565217391305,83.18181818181819,50.4375,27.520833333333332,40.47727272727273,57.65909090909091,43.861111111111114,0.0,125.0,116.75925925925925,106.25,101.73076923076923,70.33333333333333,66.61666666666666,56.810344827586206,40.214285714285715,40.5,50.75925925925926,46.85,0.0,0.0,0.0,0.0,0.0,60.0,55.925925925925924,56.53225806451613,43.38709677419355,39.13793103448276,62.293103448275865,58.05555555555556,65.0,0.0,0.0,0.0,0.0,62.94117647058823,77.05357142857143,55.25806451612903,32.225806451612904,39.370370370370374,55.827586206896555,66.13157894736842,0.0,0.0,0.0,0.0,0.0,0.0,57.5,46.875,54.916666666666664,88.5576923076923,55.78947368421053,80.69444444444444,0.0,0.0,0.0,0.0,0.0,0.0,77.5,49.907407407407405,43.54838709677419,53.214285714285715,77.32758620689656,75.2,0.0,0.0,0.0,0.0,0.0,0.0,100.625,71.37096774193549,65.7258064516129,50.94827586206897,55.833333333333336,26.25,0.0,0.0,0.0,0.0,0.0,110.83333333333333,79.43181818181819,66.45161290322581,42.33870967741935,70.89285714285714,89.75,112.77777777777777,0.0,37
Tamarind,67.5,74.3,75.0,75.4,74.90384615384616,76.35416666666667,75.0,78.64583333333333,84.54545454545455,77.61363636363636,77.93478260869566,75.0,77.6,86.93548387096774,93.08333333333333,95.0,95.0,95.0,95.0,100.71428571428571,114.9,108.46153846153847,103.75,95.0,95.0,95.64516129032258,95.0,96.0,96.61290322580645,95.0,95.64516129032258,94.35483870967742,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.3225806451613,101.66666666666667,105.0,105.0,109.83333333333333,115.0,115.0,114.6774193548387,115.0,115.0,115.0,120.20833333333333,125.0,125.0,125.76923076923077,150.0,145.0,145.0,145.0,145.0,145.0,144.67741935483872,135.17241379310346,135.0,135.0,135.17857142857142,134.83333333333334,135.0,134.3548387096774,134.0,135.0,135.0,132.66666666666666,135.32258064516128,135.0,135.0,135.32258064516128,134.31034482758622,135.71428571428572,135.0,135.0,135.0,135.0,135.0,135.0,136.58333333333334,145.68965517241378,145.0,145.0,145.0,145.0,150.33333333333334,155.0,0
Tofu,57.5,61.7,65.25,64.7,65.0,65.625,65.0,65.20833333333333,65.0,64.6590909090909,65.65217391304348,68.04347826086956,65.0,69.19354838709677,73.66666666666667,65.0,65.47619047619048,65.33333333333333,65.26785714285714,67.14285714285714,84.2,72.3076923076923,63.214285714285715,62.5,63.333333333333336,64.75806451612904,65.40322580645162,65.0,65.0,73.21428571428571,75.0,75.0,74.91379310344827,84.05172413793103,85.0,85.0,85.0,85.0,84.83870967741936,85.0,85.0,88.33333333333333,85.0,85.3225806451613,85.0,85.0,85.0,85.0,85.0,88.54838709677419,85.0,83.96551724137932,75.0,77.66666666666667,75.0,72.66666666666667,65.0,65.33333333333333,65.0,65.0,65.0,65.3225806451613,66.33333333333333,95.0,95.0,95.34482758620689,95.3225806451613,99.51612903225806,100.0,95.0,95.0,95.0,101.5,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.6896551724138,95.0,95.0,95.0,95.0,101.29032258064517,95.0,91.55172413793103,85.0,82.41935483870968,75.0,75.0,75.0,85.0,95.0,0
Tomato Big(Nepali),30.227272727272727,54.7,43.523809523809526,40.3,50.46296296296296,83.85416666666667,51.25,35.833333333333336,32.0,36.34090909090909,31.434782608695652,22.652173913043477,25.56,26.225806451612904,49.48275862068966,54.8,44.5,32.38333333333333,39.62068965517241,33.625,28.3,38.74074074074074,38.464285714285715,50.45,44.016666666666666,55.483870967741936,44.66129032258065,35.483333333333334,43.53225806451613,69.31666666666666,52.41935483870968,44.564516129032256,38.89655172413793,36.53448275862069,32.95,52.064516129032256,59.23076923076923,73.83870967741936,50.693548387096776,42.5,47.903225806451616,38.21666666666667,34.24193548387097,30.806451612903224,28.425925925925927,27.155172413793103,29.416666666666668,35.916666666666664,44.107142857142854,43.416666666666664,78.23529411764706,58.87931034482759,60.24193548387097,87.66666666666667,66.14583333333333,41.71666666666667,37.67857142857143,39.55,38.55,37.016129032258064,52.40384615384615,39.80769230769231,48.833333333333336,40.766666666666666,39.83870967741935,31.366666666666667,39.11290322580645,53.983870967741936,47.5,54.666666666666664,52.5,78.30645161290323,70.43103448275862,79.33333333333333,79.35483870967742,52.083333333333336,80.08333333333333,71.75,54.354838709677416,64.6774193548387,48.53448275862069,48.275862068965516,38.5,27.5,0.0,0.0,74.31818181818181,92.58620689655173,61.73913043478261,66.25,62.983870967741936,46.5,50.27777777777778,46.34615384615385,53.125,42.916666666666664,2
Tomato Small(Local),23.636363636363637,35.36,31.523809523809526,39.58,52.68518518518518,61.17391304347826,31.375,27.583333333333332,30.630434782608695,43.81818181818182,37.84782608695652,21.956521739130434,26.74,20.096774193548388,38.6,42.32142857142857,42.75,25.4,32.31666666666667,26.75,16.38,39.851851851851855,35.80357142857143,49.833333333333336,44.75,52.04838709677419,51.83870967741935,28.733333333333334,23.870967741935484,54.06666666666667,47.483870967741936,22.112903225806452,26.017241379310345,34.91379310344828,29.3,58.33870967741935,52.21666666666667,66.74193548387096,58.11290322580645,47.38333333333333,61.483870967741936,35.016666666666666,31.35483870967742,24.79032258064516,17.85185185185185,28.775862068965516,30.333333333333332,35.25,40.4,31.741935483870968,55.193548387096776,48.39655172413793,51.403225806451616,68.48333333333333,49.895833333333336,30.0,23.160714285714285,36.6,29.4,32.0,35.35,20.129032258064516,28.806451612903224,42.4,48.03225806451613,23.083333333333332,19.79032258064516,25.080645161290324,26.482142857142858,45.93333333333333,39.15,73.59677419354838,38.21666666666667,51.53225806451613,66.69354838709677,38.766666666666666,54.583333333333336,47.166666666666664,35.61290322580645,30.112903225806452,17.79310344827586,43.36206896551724,31.61764705882353,27.583333333333332,23.366666666666667,20.983333333333334,47.5,68.33333333333333,60.32258064516129,44.833333333333336,46.693548387096776,22.403225806451612,16.25,27.2,24.583333333333332,18.653846153846153,0
Turnip A,47.27272727272727,47.5,0.0,0.0,51.785714285714285,53.40909090909091,46.32608695652174,39.708333333333336,32.976190476190474,32.93181818181818,48.75,52.28260869565217,50.9375,47.5,0.0,43.04347826086956,47.64705882352941,54.583333333333336,57.05,59.074074074074076,58.1,57.5,53.7962962962963,43.416666666666664,42.75,52.903225806451616,54.6551724137931,62.5,64.66666666666667,53.36206896551724,54.354838709677416,47.0,44.741379310344826,40.258620689655174,61.833333333333336,74.11290322580645,56.333333333333336,47.016129032258064,78.06451612903226,59.25925925925926,52.983870967741936,44.5,40.0,35.564516129032256,35.27777777777778,36.12068965517241,42.5,50.416666666666664,52.5,56.61290322580645,57.5,57.5,58.79032258064516,59.46666666666667,50.0,45.416666666666664,47.5,50.416666666666664,76.58333333333333,73.87096774193549,64.25,70.33333333333333,99.01785714285714,102.16666666666667,61.20967741935484,45.0,44.91935483870968,47.33870967741935,39.464285714285715,44.416666666666664,59.5,58.225806451612904,58.0,65.37037037037037,0.0,68.47826086956522,95.3225806451613,56.75,60.806451612903224,49.83870967741935,31.03448275862069,28.88888888888889,37.06521739130435,40.60344827586207,26.785714285714285,60.86206896551724,81.66666666666667,67.0,79.53703703703704,66.94444444444444,75.3225806451613,75.0,75.0,75.0,75.0,65.0,4
Water Melon(Green),17.136363636363637,41.74,43.75,51.4,49.8,55.729166666666664,53.958333333333336,54.479166666666664,52.72727272727273,29.113636363636363,26.695652173913043,22.565217391304348,24.94,51.854838709677416,46.666666666666664,45.0,47.23684210526316,55.833333333333336,55.625,53.9,47.5,38.42,22.321428571428573,19.75862068965517,21.683333333333334,38.5,62.58620689655172,51.0,68.79032258064517,59.25,65.0,55.75,51.07142857142857,33.08620689655172,26.466666666666665,23.983870967741936,22.883333333333333,46.45161290322581,43.54838709677419,52.5,52.5,61.416666666666664,65.3225806451613,66.61290322580645,41.01851851851852,35.689655172413794,23.066666666666666,21.066666666666666,31.366666666666667,52.41935483870968,71.69354838709677,62.93103448275862,56.935483870967744,52.25,46.25,43.666666666666664,44.82142857142857,38.25,29.816666666666666,24.725806451612904,35.9,42.75806451612903,45.53225806451613,49.833333333333336,52.903225806451616,53.333333333333336,51.79032258064516,51.774193548387096,39.642857142857146,39.5,36.666666666666664,35.53225806451613,27.975,48.5,53.46774193548387,57.5,57.5,57.416666666666664,57.016129032258064,58.145161290322584,54.91379310344828,40.0,42.125,34.666666666666664,32.327586206896555,37.327586206896555,45.74074074074074,74.47368421052632,76.29310344827586,72.41666666666667,57.903225806451616,46.935483870967744,43.660714285714285,44.25,45.5,38.34615384615385,0
Yam,0.0,0.0,0.0,0.0,49.6,42.06521739130435,27.869565217391305,27.875,29.727272727272727,29.666666666666668,34.888888888888886,33.92857142857143,0.0,0.0,0.0,0.0,49.03846153846154,32.78333333333333,26.6,27.857142857142858,26.979166666666668,28.56,38.0,0.0,0.0,0.0,0.0,0.0,0.0,39.14,30.35483870967742,31.43548387096774,29.5,27.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.375,33.62903225806452,42.064516129032256,48.2962962962963,54.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,47.5,51.5,37.5,42.3,45.714285714285715,48.57142857142857,47.5,0.0,0.0,0.0,0.0,0.0,0.0,42.142857142857146,37.82258064516129,42.17741935483871,45.267857142857146,47.0,47.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,63.55769230769231,57.25806451612903,58.611111111111114,70.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.97727272727273,59.03225806451613,58.0,60.267857142857146,75.9090909090909,74.8529411764706,0.0,48
